4.096615384615384103e-01,3.936923076923076970e+00
7.405230769230768395e-01,3.493846153846154046e+00
1.071384615384615380e+00,3.050769230769230678e+00
1.402246153846153698e+00,2.607692307692307754e+00
1.733107692307692238e+00,2.164615384615384830e+00
2.063969230769230556e+00,1.721538461538461462e+00
2.394830769230769096e+00,1.278461538461538538e+00
2.725692307692307637e+00,8.353846153846156142e-01
3.056553846153846177e+00,3.923076923076926903e-01
3.387415384615384717e+00,-5.076923076923023359e-02
3.718276923076922813e+00,-4.938461538461531575e-01
4.049138461538460909e+00,-9.369230769230769695e-01
4.379999999999999893e+00,-1.379999999999999893e+00
4.429999999999999716e+00,-6.466666666666666119e-01
4.480000000000000426e+00,8.666666666666666963e-02
4.530000000000000249e+00,8.199999999999999512e-01
3.832000000000000295e+00,8.005999999999999783e-01
3.134000000000000341e+00,7.812000000000000055e-01
2.435999999999999943e+00,7.617999999999999217e-01
1.737999999999999989e+00,7.423999999999999488e-01
1.040000000000000036e+00,7.229999999999999760e-01
8.798000000000000265e-01,1.332500000000000018e+00
7.196000000000000174e-01,1.942000000000000171e+00
5.594000000000000083e-01,2.551499999999999879e+00
3.991999999999999993e-01,3.161000000000000032e+00
2.389999999999999902e-01,3.770500000000000185e+00
7.879999999999999505e-02,4.379999999999999893e+00
